unique_id,AutoNHITS-median,AutoNBEATS-median,AutoRNN-median,AutoLSTM-median,AutoGRU-median,SeasonalNaive
M1314,0.0089027117516058,0.003949256740698329,0.0024999868809352428,0.0054274169416301775,0.0030100605596251957,0.009979205247009027
M1315,0.024816574823509494,0.03536332698404233,0.004819228687362621,0.006639697592568502,0.007926055663632556,0.020079217063094634
M1316,0.009524937455649763,0.011099718041052366,0.010896791302567606,0.010579480942387713,0.010645374786030963,0.019139707997602118
M1317,0.010224385472260103,0.007429110412484122,0.0020726055109619476,0.0022855756521212873,0.0022310977726925727,0.009125468316332253
M1318,0.009975558435887046,0.005682845318736925,0.002262266572214613,0.0026493105657188053,0.0024822103379645083,0.00972694036969495
M1319,0.008686030294119887,0.007653305565648205,0.002323451320826083,0.002896425369735358,0.003141086070164821,0.012878387062976735
M132,0.0490480376018671,0.048747777805112365,0.05290516586980118,0.05673335709087556,0.05631433589046467,0.11361631071840789
M1320,0.017853698783547877,0.03338907823114503,0.0031726116943060346,0.003807581967105452,0.004185804866086073,0.014122096493395962
M1321,0.004117973018642654,0.005411685300216632,0.001954341349931741,0.0020891279017545062,0.0021275478518818836,0.0021226685145791595
M1322,0.020828847527006495,0.034193782905722905,0.002410489077437184,0.0030625063403216697,0.0032783924802480846,0.014518962808830582
M1323,0.021689333215435192,0.03018663841622557,0.003479453742902158,0.002948709331351535,0.0038619820526540395,0.009363663040291252
M1324,0.02021217517835458,0.03340468334914103,0.009479475555111755,0.006098651361673903,0.009582751051286484,0.013762013621648375
M1325,0.021745541134308388,0.03769423152581075,0.0046400583609535135,0.007890580919026316,0.006930228739437834,0.01816051743841931
M1326,0.021242632447890056,0.04012133936118398,0.005316480711064526,0.00868738398154166,0.008582256885510718,0.021373007301172267
M1327,0.023425276118862876,0.03704911737447102,0.004640542791160138,0.005749015360080999,0.005809877722514457,0.014091711503311804
M1328,0.018866252482783157,0.031444970010296475,0.003917331906603837,0.0029532198281755854,0.0034484274211110124,0.01579815220289471
M1329,0.02380531034764309,0.03740458934381736,0.0018313330999574294,0.002204641423958316,0.002576541781552649,0.01508105634862185
M133,0.08019715662147416,0.09304316844751141,0.08847356672097,0.08603611596906348,0.08877057691095479,0.14653092196720433
M1330,0.02207314931665799,0.03694872247167188,0.004006619508860817,0.004022222004201643,0.004148816622766581,0.013384839442696339
M1331,0.025593480973157525,0.05283094717625871,0.005176118259619346,0.006792703080457214,0.006964799780212864,0.02534677412917573
M1332,0.02330295139349772,0.03842586591828529,0.0022779466276470423,0.007948290261800559,0.004964443337500126,0.012973328445770762
M1333,0.06049558149458715,0.046881717627338365,0.014864964038444872,0.03299455078896627,0.026365425483576385,0.05171697570979753
M1334,0.3518047881102526,0.697000183677715,0.2771895236132988,0.16972142637587043,0.2167276599749757,0.4406175848175229
M1335,0.07163861495640332,0.0616914326204091,0.05929373485242139,0.055561291552607084,0.06095823855780674,0.06807678395018903
M1336,0.046237040222755994,0.05613527601082475,0.03703468648931032,0.03135704789469199,0.04253295196801663,0.06335215514753306
M1337,0.03480641743597789,0.03326114299967937,0.03498717839268604,0.052139599203652666,0.04435939076395574,0.05642716478604024
M1338,0.03808957774824228,0.0485757429669417,0.03238824659141233,0.055193018031791385,0.04199882154476408,0.06859890542364862
M1339,0.028304408542807195,0.04515795914369695,0.0017626998748185019,0.0017236661214498916,0.0019200464741195692,0.016676105735762153
M134,0.0582234287631575,0.08003185836729577,0.0678229817613946,0.06358490542889242,0.07425821741289147,0.1325412995971519
M1340,0.04846130449400787,0.04442105204594959,0.027622528255229734,0.04547918145781416,0.04094566647385223,0.030393585399938975
M1341,0.03934912854263606,0.04047682230501986,0.03850368711372594,0.03861405036663022,0.04407874959163582,0.0350847828641001
M1342,0.04145233283710873,0.08670372340449418,0.002728470351403266,0.002808278075849812,0.0029718260261346976,0.043042889568919745
M1343,0.14555860719986866,0.18630860437898958,0.042931246336212404,0.036073966821515875,0.04038711355430302,0.11935514908899329
M1344,0.20524471301194402,0.2655068697768071,0.057233359871480566,0.04814931942021961,0.04897553829482849,0.13321260974670893
M1345,0.03278731279876645,0.050689139473386435,0.0013965093872851692,0.0014938985975792001,0.001671236926719477,0.01194849107666141
M1346,0.03583101694419578,0.04712485237054436,0.023743762421546744,0.01656519920707244,0.02262609862971626,0.020620114372573155
M1347,0.08704492281903715,0.24923041741998453,0.05146001048339271,0.034812177014466116,0.05695454086494156,0.379011714157423
M1348,0.22096979130332386,0.25318639378503077,0.12285987041241574,0.1005839817724794,0.11549354640446423,0.12304933240638642
M1349,0.16307633017456574,0.0670290758262491,0.08427489379739263,0.08285898573564934,0.08997854421460087,0.1034808158553442
M135,0.07016206889282185,0.07618439318232705,0.07519660674788282,0.0757487174289673,0.07896481183607434,0.1277853818047386
M1350,0.03990485439572456,0.039932802116616185,0.04695497474259589,0.04874591033452739,0.048375201768251164,0.06106440035663233
M1351,0.5286890823324363,0.49724357186247464,0.3654930251169998,0.38784349996158035,0.35527128706165567,0.14018580797911676
M1352,0.013962073100224731,0.02005344742188973,0.0037308897554975133,0.005874283139939496,0.006310315721873349,0.013667276870187713
M1353,0.029892539545316083,0.02924074632565798,0.032296413666584756,0.013682213766383447,0.03029795637742837,0.015316099121187669
M1354,0.012535147236277737,0.01821017513621587,0.008583887313088366,0.009409075880184003,0.012748362101585848,0.018118788436992942
M1355,0.05846702802237485,0.0348531598648222,0.05100239236901205,0.04141220485440172,0.039736296136052035,0.032964034465370426
M1356,0.008053434412799149,0.0161610547687468,0.005212614701995365,0.006019278539930462,0.0050029422936664816,0.01351866984868637
M1357,0.042746473969186266,0.052534714890925205,0.022886718529470523,0.023797562765825436,0.023562749497578316,0.1050465200525988
M1358,0.03347885321532186,0.02242078506243783,0.026037533338958658,0.02200295447915933,0.023371873953611146,0.06891058618656463
M1359,0.026450935496005048,0.01681404987688813,0.010731418840699577,0.01063677238936274,0.011524712451677637,0.03341665498538155
M136,0.060071642169782835,0.056784969397599756,0.07045505089860944,0.08547365930059304,0.07510714572341541,0.12299894344482816
M1360,0.03903286346779449,0.020650324174405734,0.022123985129953613,0.016818986689119325,0.018745507488046924,0.05757652264400912
M1361,0.01679832923890925,0.011850565654252803,0.011889426818074795,0.014116859410768961,0.016935646494901795,0.019996828309690146
M1362,0.023502814146504982,0.02447078016486749,0.023309060895342713,0.021241951365387313,0.022817865814924204,0.08818681163932478
M1363,0.016974418823372115,0.020498259624142316,0.020118930906762075,0.017213631557703318,0.01865266523646149,0.07961194768428344
M1364,0.029559304663578322,0.018276802895481604,0.016742535731209766,0.013966013556719207,0.016404204836975838,0.06197937841512319
M1365,0.04950970135277497,0.05898857013357495,0.04758455087039614,0.04537091597714125,0.04699138853664731,0.11486319181117545
M1366,0.02255972980915827,0.03131524651274931,0.024665217168177978,0.020375221507051396,0.021372546247734686,0.08353695061850404
M1367,0.05681910786823141,0.10355388667806704,0.04582503891710551,0.037649116451732245,0.04573943418660419,0.28553863442205224
M1368,0.043684662112875215,0.07998444189518027,0.031057134169996014,0.022669220144985614,0.02203664346871322,0.20900370176600128
M1369,0.02885236462942679,0.013372097343986492,0.014588160540331546,0.01171339143204555,0.016109167120042657,0.01385729552115301
M137,0.07797482433738377,0.06903841778544716,0.08590829636377896,0.07216681392827692,0.07499674410407792,0.09444895464374918
M1370,0.03653324495827697,0.03318452296351771,0.005416968411265942,0.006982812190081196,0.011890402783207516,0.01149458928467328
M1371,0.04154426804999368,0.029106019020178998,0.013782915982157425,0.02057273466385786,0.03448610631796052,0.020444094337551795
M1372,0.007070066436727441,0.011289800082523914,0.0020590918547267376,0.0021999155741210595,0.00218505425993689,0.004194383116173998
M1373,0.008079517247413666,0.014206248925054324,0.0028220162340209976,0.005281628542255672,0.003073779452575466,0.004864293929472272
M1374,0.009756938956965241,0.022393534768066062,0.00784034823590527,0.007374303647197447,0.0077549232715149324,0.01578503931225545
M1375,0.01190880461222927,0.023362776709034524,0.0038093424929764117,0.00832499125473102,0.004884119987473204,0.009977155055626389
M1376,0.02192669233342052,0.03254023364141712,0.003619656681738321,0.005009014936101809,0.004003766315719867,0.0152876170088452
M1377,0.06768570074654141,0.06251378666475933,0.0636112101674474,0.0685276860047679,0.07620049458547386,0.15472255588976733
M1378,0.09647277042955522,0.07923380069825257,0.09795744129785215,0.09871217082346817,0.09953830247969879,0.11017486479384948
M1379,0.0629761234508435,0.059236626370874325,0.06402743222787839,0.06353940613132246,0.06859235103257302,0.13028752670217209
M138,0.049402631747062185,0.04636800669670474,0.05234424597605086,0.05383251551448361,0.05782976970227294,0.07668597412709204
M1380,0.10097517335455423,0.08168844813973207,0.07822550781275148,0.12232640842271969,0.10547986504563427,0.2023821563389473
M1381,0.12420487175437643,0.11764097340782087,0.14940425369612467,0.14638872953816953,0.1641804491236176,0.1547296627424082
M1382,0.10588061304693917,0.09678186988089228,0.09176711075855305,0.08341111054910617,0.11570243138606573,0.12857220524830218
M1383,0.16660707316066,0.09954375207108256,0.14472549121078104,0.05011768765848961,0.10013285034617696,0.09374503156279562
M1384,0.06815914592096654,0.053680658593211965,0.08507286187747222,0.03742424501565828,0.07409411294100127,0.12238611588314242
M1385,0.11612592440681684,0.0919531815401763,0.129262919042301,0.07560056558609374,0.11510265810640595,0.1413890056602272
M1386,0.10891798354945875,0.10001605593833247,0.15031714740286978,0.07307676539597409,0.08635879217105048,0.06680028850314533
M1387,0.11681623564379277,0.08561866383027554,0.143381803181509,0.05036804315875667,0.0947744302834594,0.15724061737959122
M1388,0.10045043092558069,0.08091415312062814,0.13524130021805522,0.04464077260097685,0.07370068184962471,0.08363730354360215
M1389,0.07928618935419952,0.05347719062446641,0.09184971906999927,0.03133512251627934,0.0697409470616095,0.08617464028712014
M139,0.046414416534359924,0.04357430441205335,0.048156151002941024,0.05073918069288814,0.04902058187568062,0.05329628248882143
M1390,0.14827725889635443,0.06624275076284604,0.12396835498576618,0.03622658689037287,0.08645554850409885,0.07960601088353252
M1391,0.12983294059756675,0.04855306147310942,0.09408190437320481,0.029007989394585626,0.07108621160750689,0.05318777663905747
M1392,0.1773886343801915,0.07027027884316932,0.13147672425809911,0.06134062258391423,0.10674523201971649,0.053224496155065
M1393,0.11858663167531708,0.07338523193481102,0.12705122891974743,0.05384735319047614,0.09036325494422986,0.05574426814955257
M1394,0.1228911938250687,0.07428046758906351,0.14104347963698347,0.0445734601153687,0.08503727617585112,0.07753353604923492
M1395,0.12665084123931922,0.06338960048667587,0.12139150867721983,0.049424619054644854,0.0854545771276909,0.04793336834694321
M1396,0.1356170811714015,0.07615193972575944,0.12544928172753125,0.03884095664807817,0.08394455399872387,0.034133707638232966
M1397,0.16949531961611108,0.06886981747836983,0.13274757226323117,0.04159985793773991,0.09949278974988109,0.0464644876348202
M1398,0.07339069391055236,0.057260266624709934,0.11171863821687517,0.046820181438767594,0.06748850394638277,0.04413112484794531
M1399,0.13430029309923033,0.0717309939970087,0.13450885651557073,0.05824539216773422,0.10126467424498209,0.043313793342646185
M14,0.2914255343299367,0.25602027079754913,0.1999480199611059,0.18999768795388997,0.20363803895594942,0.276797264079385
M140,0.04265827995351235,0.03429957932541619,0.04256297703952119,0.043461778632663074,0.045054898110930004,0.08970623331002447
M1400,0.03956651876369122,0.07888926516976291,0.03180251795678494,0.03931481016094045,0.02837639048903348,0.06085857845409742
M1401,0.029190287553642672,0.05113557530841878,0.023710691048546107,0.04638581110562815,0.020032394043560633,0.05586539977383509
M1402,0.0074819307740555925,0.005309971274654219,0.003181523082571511,0.004625713599441501,0.00548686535581942,0.01366425821547785
M1403,0.051055983754887985,0.12154915872032516,0.04002052658148464,0.05184220571074597,0.03766452167196183,0.12432461592240605
M1404,0.023245932829934063,0.04624046816753229,0.0085681714395835,0.006897909326004346,0.009264088636458293,0.044107517822273255
M1405,0.04856795496076402,0.06212835831741995,0.06490673702617943,0.07976110917743204,0.051333241305249605,0.14695312499897592
M1406,0.022029182067292166,0.06170683388060222,0.021951275133512027,0.04006276665932272,0.018025633563066936,0.06475739035259771
M1407,0.03967535347503031,0.0845178527411757,0.017816242372513818,0.02112752818447693,0.021108812075685508,0.06266360021511747
M1408,0.01392650177473182,0.031223653051979956,0.006684611791521067,0.008483960444856211,0.006526245143581136,0.030890854410488344
M1409,0.032218427976600336,0.05707760214919418,0.02152937740239851,0.024124226500367708,0.019836331224741394,0.04562518728352532
M141,0.055128307170018424,0.05525524689763376,0.058720203688825884,0.0660968028261123,0.06550717558301512,0.0635486499075054
M1410,0.023140143128102825,0.07176659165313089,0.018908880362794582,0.0216264237047703,0.014904737940400628,0.07783232401059743
M1411,0.0928171648091855,0.07173249282449841,0.023036414322050048,0.02117766594683239,0.02110589741940753,0.12083523088479026
M1412,0.013621038143142625,0.04932600968183248,0.005359285581882776,0.002934717522784853,0.005095944069923443,0.04933972545106783
M1413,0.03733734340681288,0.06537505457600402,0.03444303910687168,0.04042885864936643,0.026453372513110484,0.06958135129225577
M1414,0.03648004768984724,0.05843838998982648,0.025756773393979054,0.03125483476915881,0.01938797221869246,0.059182103827746226
M1415,0.049356089712653206,0.06683008018299726,0.015411808092496676,0.01723926884971813,0.017495843688990032,0.08311653188305215
M1416,0.008345837005216607,0.023410916209998345,0.003848049527235727,0.005476058124147104,0.004145661129204996,0.022156924107126174
M1417,0.03879061885289805,0.08559087815724438,0.022388406750482814,0.029919742087273885,0.01930530129741206,0.07307724731295052
M1418,0.03878135413224353,0.08960953153658273,0.024409834802430547,0.029836361216647348,0.024286870136455637,0.0723595750933413
M1419,0.032856420417562406,0.07462089715759955,0.02829684927108055,0.036539234490364766,0.026270316363543975,0.08173290082688851
M142,0.04718055790359296,0.08627343281862594,0.05041682863919292,0.03614914569700468,0.05220785526583597,0.12837852271049852
M1420,0.020972058723129978,0.03713947078402213,0.00525452996421959,0.0035104254145460253,0.004513424043148691,0.035948680004561404
M1421,0.044036961538825074,0.12223728729255283,0.013709748918019979,0.019241630513921058,0.0171045675160435,0.11019208293380535
M1422,0.009152300765097442,0.020168583807014733,0.005966829391067159,0.005976311556705679,0.00484735821377518,0.03555908511681461
M1423,0.003247239183557771,0.008583632443882066,0.0009429214902729232,0.0008254828307021515,0.0010038859399521213,0.00723571108270471
M1424,0.02285092963294923,0.012485551800448602,0.0073880010303623974,0.009616374510279477,0.007128919474515799,0.009051702704034124
M1425,0.03065539718221566,0.06506026044010685,0.005069129347954694,0.004206189435530285,0.004515535965000776,0.06402846255120578
M1426,0.03254807283660422,0.06839450442405913,0.023664773484989948,0.02878147762236924,0.02246924105977663,0.07494501461810399
M1427,0.0182806241315325,0.01715790231719151,0.014581034828101481,0.015719927737483465,0.011397442826694262,0.018076256451827765
M1428,0.03360947140199413,0.06985340625958864,0.02023374501641505,0.027045934855451245,0.018143259807994142,0.0680458447925625
M143,0.03424143872185347,0.059629456963722044,0.03779784793463314,0.03525437646222989,0.041758263198254264,0.08970252891091111
M144,0.05330911701898617,0.03452526792360046,0.03173805804531301,0.022610675454810533,0.03077658878912766,0.07012590756680238
M145,0.05665224809601533,0.06812071534291704,0.06273960783650649,0.05146970191483771,0.062314280637838566,0.0996371688669036
M146,0.061133012226058735,0.08440202099169364,0.06746216581412204,0.053820667501180995,0.0633473047167853,0.1163425334321399
M147,0.04368890871295861,0.059515536796134694,0.04075079794685694,0.03801024678978363,0.04869981492762151,0.08678943809922456
M148,0.03277396851923104,0.04623388669348347,0.033475255920822074,0.038713143082203236,0.03803561303414472,0.0980402463838624
M149,0.03514444566325593,0.032199161288309894,0.03745544506528768,0.03767709918018208,0.039286153633509714,0.09050592403630758
M15,0.15519658009820267,0.14772418170547247,0.13709379083406648,0.15626720702588567,0.16711956177006984,0.2725780988406419
M150,0.028342349151677545,0.028767230446491075,0.015192033698318196,0.01956899985698963,0.021203063962237107,0.06494969542719593
M151,0.07605464009538623,0.07692587697691981,0.0757919332916649,0.07727569689268479,0.09598149639112043,0.12919030037195797
M152,0.06415060804393549,0.05791777106679849,0.03985334884470656,0.03699409469109093,0.041850474139472814,0.05020383487807687
M153,0.05597924589807903,0.042282885424899413,0.033751916887399425,0.03689046402522767,0.0367029215182822,0.056944326330457005
M154,0.0954557366911327,0.1287487129381842,0.02755297215079755,0.021712449157549506,0.030474597800930942,0.10833977216715518
M155,0.09086349716880492,0.1376626744838867,0.028896769727706117,0.02371661863427639,0.02739875832674059,0.06624275774164119
M156,0.07448471865834162,0.11757488390618054,0.03800554367292505,0.036718046953090576,0.03810731808699495,0.057895579710206334
M157,0.07013347523218831,0.06520205959152477,0.031101425292497948,0.029864024951801318,0.031955218782226895,0.045442147908163845
M158,0.05598550451347726,0.07451545270831636,0.038568784444472634,0.04085375754447831,0.040538378574536106,0.05232140300899645
M159,0.04591008930291241,0.043768386145994154,0.01938493856997023,0.02624708599081377,0.022885758774663218,0.07504670299823817
M16,0.13515971043695876,0.1304952779411838,0.1275161315372435,0.14315161195425818,0.15784511937679968,0.33070245739959
M160,0.04016426509991775,0.0354978868296538,0.04448937443594023,0.04293281149055008,0.05239910747292471,0.10267805522516443
M161,0.05944833260823429,0.03641817044037523,0.03791296825428938,0.03713973502610376,0.038540035680826645,0.06064383193485331
M162,0.041885642312653376,0.05127764794291458,0.02953045412680502,0.03513798656038752,0.03658030212913455,0.06135709318530939
M163,0.058617526312431195,0.056885528699732395,0.053313775997802716,0.05448905354114508,0.05436033318314933,0.07726070183241389
M164,0.06868267800939255,0.07360371093132938,0.034715515928221106,0.0307279276817229,0.033553892009044496,0.06312881780532566
M165,0.08816059439751094,0.1301202571508865,0.040406705470792496,0.036332304645181814,0.039487945423970126,0.0872222485625438
M166,0.075824965031373,0.08359977017248564,0.034369126092465486,0.036414203870986706,0.03763430929556504,0.08891950850320024
M167,0.05947390203841657,0.07915641899886094,0.05659087171446887,0.06014942402111337,0.059919778197352114,0.09079288434934625
M168,0.07839700843409475,0.05993266776785494,0.056888404771812784,0.05887296662230562,0.07909761494966298,0.08285971128746393
M169,0.030283614404682815,0.029838543875740368,0.03408634044854438,0.04014397198167328,0.03633870921965312,0.06365840413907116
M17,0.1510784255607416,0.1327451845058763,0.16529531503637426,0.1837244158952872,0.18277310167645014,0.22279175104059024
M170,0.031524677262303784,0.02863611984248507,0.03591419369152669,0.03478028039119028,0.0390177411508122,0.06432379848574958
M171,0.03506996986304334,0.033125062313818336,0.028809988576693948,0.03195622520985609,0.033103853339816615,0.03335928703435162
M172,0.032248396808901396,0.027971319005067177,0.034511949197990284,0.036086601557502124,0.036438529309733805,0.0587452320699689
M173,0.05175386300686934,0.0805890626684723,0.04381179248377237,0.04322276075398887,0.047825163464612214,0.13504298981087146
M174,0.07959183698913826,0.07912586109467785,0.08514750852450009,0.08506293121786344,0.09252767328456496,0.08520595169564095
M175,0.08324907197215108,0.06122288344463034,0.0797346028511305,0.06975887364110235,0.07351647031068666,0.07474326845147183
M176,0.0535858809842421,0.05889738300781894,0.04635786100361083,0.05330803005662952,0.05523216350964313,0.0486826608042597
M177,0.059272594113798906,0.059771461143704,0.060049194929157224,0.05726660105704846,0.06067088020348538,0.07952741269576226
M178,0.07500735623262138,0.10523167909776569,0.0816105635339812,0.0706182404922521,0.07254775473750123,0.15344554276555597
M179,0.1476144747444368,0.155525622769887,0.1750030893357576,0.12961697341158102,0.15043706812176044,0.19119282267817275
M18,0.10222974177513429,0.08400900193557019,0.10425481504133771,0.1153240049345965,0.12353271484283514,0.186135454821411
M180,0.11432639375156557,0.16363036746346715,0.11461203391532417,0.11981088617435699,0.12474914873261901,0.17665024802892934
M181,0.11741653505198797,0.12061044108900543,0.12545683279745357,0.11187680341558026,0.12185221035659251,0.1189788263477665
M182,0.12194430615610126,0.1192558056012208,0.12106979357406138,0.12779009873627073,0.13296130347851845,0.1647061080446973
M183,0.1175214232213432,0.15548307332129527,0.12553449161008365,0.12432702831971389,0.1323052572821746,0.2628647515553306
M184,0.1413616775662124,0.20402103316033296,0.13613775151409682,0.1560524693097414,0.1635888614736382,0.243846753693113
M185,0.11658206962070267,0.14836811754606377,0.1030758929933065,0.09693484120322954,0.11036624114342959,0.27365126546741164
M186,0.18338209147315077,0.24017292600156992,0.1531809712565137,0.16108378551179667,0.15595387919796333,0.25903508466263164
M187,0.14021034358962234,0.15994896822222338,0.1347289697075876,0.138971215943806,0.14169334241486864,0.2536458902589058
M188,0.09448452457148375,0.15035730616294785,0.1089620652740267,0.0929912035850393,0.11940002400355203,0.20791713197110648
M189,0.07056922257287147,0.06696364730969855,0.07391657243640756,0.056247860257945724,0.07100267618222629,0.12553537222299646
M19,0.09070214849455212,0.08898724768706613,0.10226546231137827,0.1046597848036339,0.10228874846396012,0.21267018802321833
M190,0.04131701042690986,0.029368729407732275,0.03340543229016127,0.035228442626806376,0.0399441142724589,0.046475463610649075
M191,0.03893509709799287,0.03585218947974846,0.03446792466397691,0.04588640249759939,0.044052170946770254,0.03765970340618014
M192,0.04245097106848448,0.031084329719739786,0.03448177473261309,0.03058157056839504,0.03681828234644507,0.034919686806734095
M193,0.036067721945130644,0.033002594065182016,0.0360773634601303,0.036418652481691016,0.043782350948296744,0.031835793308249066
M194,0.0317555233102516,0.03323059265391829,0.0337680543271049,0.038504374771681,0.03880638876747149,0.037901061743247005
M195,0.03354405368976459,0.03222108571617272,0.03957067056308511,0.050995375915890324,0.03600591887647773,0.04360010606465589
M196,0.042799074463792754,0.03667057776853718,0.039525772137492206,0.04555194354465345,0.0500803873934402,0.05527384816231332
M197,0.050984780864174545,0.05599633663388923,0.04741941771702876,0.0562752271652714,0.057680558197589465,0.056617620238368804
M198,0.0697809934917311,0.07253603826530092,0.07221689627459967,0.06762380584902623,0.08229112678056093,0.14335054307191694
M199,0.09603245680108032,0.1183346358160521,0.0957121215038431,0.09327153633299684,0.09629044789429177,0.09979718444446523
M2,0.12009654339671177,0.1692339103279593,0.10639918057391701,0.11136672911106484,0.12297990554304078,0.18890283868091018
M20,0.10025576504569249,0.1024157480152074,0.07566883293421857,0.09231318504903935,0.09571643655609091,0.14806069743265174
M200,0.11691472050011055,0.17480213556451793,0.11939648633952145,0.11934987842122763,0.1453293150371586,0.1924961141629072
M201,0.13093324077813315,0.1418217050723295,0.1066251766514399,0.11790911688053775,0.11068564983432555,0.1828654875425845
M202,0.17691127412592247,0.2036250639932865,0.1976341157859807,0.19344754822158336,0.18848290058388958,0.26292812165488627
M203,0.11487943101580977,0.13753048161289008,0.11911560074893361,0.11734216435892579,0.12621591988513056,0.19244998150966655
M204,0.16042791642820842,0.17665471816883724,0.16647181208210468,0.14526974802677808,0.1608630616770643,0.25078521440996987
M205,0.08936104805442074,0.08768542244654752,0.07047318440012833,0.0859671732993623,0.08630418798708989,0.22497887358244875
M206,0.12761731333588827,0.12930811416775453,0.10583370959181637,0.1276959203523711,0.11529243488950304,0.18407926484651357
M207,0.1776881035348116,0.24188568054542037,0.18378234440381477,0.18372897210145137,0.21843075657347957,0.37386899855305283
M208,0.040728115710488726,0.03530563488631764,0.04412436759628836,0.047377815298437265,0.04703241896077124,0.09694425554228768
M209,0.14462731675131543,0.15782409011260917,0.14852596337422228,0.13808205879957322,0.15299900691259463,0.20585864471851423
M21,0.12206058835777582,0.14625145701965692,0.09911056001266098,0.105442004562199,0.10451316234048742,0.13558452435504478
M210,0.22008086200789512,0.2482108010441848,0.2305185467363419,0.24580975205571834,0.2406570573919992,0.2986887888951906
M211,0.1480427378666319,0.12663279749855283,0.1556215157891069,0.1492264108681256,0.156840847839914,0.2494001674355165
M212,0.03767138159926646,0.043367967108510146,0.042092669909308905,0.0417640435031613,0.0436708296112456,0.06955904176206563
M213,0.19493160671109755,0.174600760139116,0.1259546007139557,0.12250341829031791,0.15166303793315775,0.36321223396872876
M214,0.0905320340109687,0.090033911052105,0.07343469901133201,0.07813817086543326,0.08129832601630427,0.12414629968370249
M215,0.11350162135729358,0.11421649452212478,0.1135009024321642,0.1383886881032159,0.12821871809576527,0.15225747152519656
M216,0.13172006856237922,0.13393162001726122,0.15426607987861435,0.16285829220974743,0.1639434582562107,0.2783844487621638
M217,0.05705896644015681,0.0639770068171721,0.06785953234794576,0.06845342210917672,0.07831799533417323,0.10094739916078516
M218,0.047097094608381046,0.037412437995428975,0.047705749526950746,0.04591041896701117,0.048070015459617595,0.06814089987100143
M219,0.050261231786715606,0.04774687984235934,0.05190219122113726,0.05464633625831552,0.05581314267418159,0.07010435441023463
M22,0.37181038573146674,0.29109218788239066,0.16383787359147195,0.17704427071537512,0.21597674673291165,0.2399743311014819
M220,0.06843190930216388,0.06727920190163537,0.08152652464485623,0.08077659276106289,0.09071101053875551,0.09236215805728465
M221,0.1645612658235055,0.14657570240889403,0.16449113054990952,0.18416511758151907,0.18260199506482153,0.23709980982090154
M222,0.05435827835791949,0.048315385739867545,0.06635429754780332,0.06275536675959463,0.0608313372377747,0.08925456458006437
M223,0.11030466398813964,0.0770316863227575,0.08270816462907049,0.0639774065046583,0.08907089164469935,0.1998726027556673
M224,0.17703736583222993,0.1634885925776697,0.13724471661919746,0.12925403362340862,0.13450503532837865,0.27333779910124956
M225,0.12230761544301637,0.11594308857105079,0.13113809673043567,0.12706319688595777,0.14306215364232908,0.22549970733697233
M226,0.08889124362976393,0.08869600067395755,0.10990652175406575,0.09922571253956515,0.10678747869097281,0.18479490766410409
M227,0.18764202799358545,0.16647429239493658,0.16557144369531632,0.16214497841429823,0.1753356396624932,0.23127658852005772
M228,0.16107857089923525,0.1252015703144078,0.1359458100022316,0.14772338037024993,0.1652620852341765,0.22016210135667744
M229,0.060700562704925076,0.059892292091026006,0.0767179579977442,0.06614946506306661,0.06911141555171153,0.14198801809722253
M23,0.08190693322834425,0.06972915099517797,0.08241348225354218,0.07948857278982946,0.08506711782789628,0.1144510634757534
M230,0.09219386290649784,0.13107902268815533,0.09516941792867804,0.1016574853535599,0.10868503586611582,0.14658755622355651
M231,0.24055996537506177,0.24079954967019476,0.26847964046552053,0.24058155035850867,0.2741945639652,0.2788533832123617
M232,0.22612206343164742,0.17264248743115176,0.12182078078560421,0.12772126970608444,0.1443964092888154,0.2844252807933271
M233,0.12671136623923338,0.13986007806296843,0.1344075792833194,0.14170121032382954,0.14929517999903666,0.27419996771152766
M234,0.08947658786757713,0.10563667055861192,0.08089688517306491,0.07700585104484614,0.0908243178943703,0.20719608137659015
M235,0.16280454263092126,0.15092991483926088,0.2112142533944538,0.17748535297883453,0.20270871179763908,0.1879605526906876
M236,0.18928959362885941,0.1970556389325613,0.20680765457449946,0.20242089084812484,0.22117194192296052,0.23340988454395825
M237,0.08256037265985296,0.07992077835160954,0.08390346774769031,0.09001975881368918,0.10422640212415962,0.11475825138317224
M238,0.10421659310871878,0.09887586368539085,0.12122435365762661,0.11973973766490481,0.13434073559926926,0.20736929458923925
M239,0.11215828500149122,0.11433172385958727,0.1133998109324091,0.10857703039264754,0.10421483915285516,0.1865506703765906
M24,0.2059019891677323,0.1822109051651046,0.17014300135074925,0.17268163558011543,0.17834465463670235,0.3552763521633506
M240,0.18824804926956465,0.17792862306253163,0.1713393500420093,0.17063725308743913,0.1757616003937675,0.230517036203306
M241,0.1603273906180782,0.18670893056529347,0.15434049649437465,0.15951214643640116,0.160200888290309,0.3598766791662902
M242,0.07985513620949224,0.09222594853783816,0.10730556593033162,0.1243542482529783,0.1156167040780441,0.17328722544216954
M243,0.13513769502309206,0.11986460099894695,0.14414773709576856,0.14671123756847312,0.14584599505422344,0.19454926807607967
M244,0.058084701109950454,0.06322557249142882,0.06673930872197693,0.06756543975534288,0.06648083223393919,0.11138906709161144
M245,0.09311974054171547,0.11697496600632651,0.09151262488781581,0.091252381245801,0.10328936384074562,0.15770161907025834
M246,0.12893472992853117,0.14186577546893994,0.11931841198234751,0.10551636627442516,0.11955050639698367,0.18175818080827608
